# Integration time = 100 ms
# Spectrometer: USB2000
# Time: 2023-07-18 09:59:13.170444

# x (wavelengths), y (counts)
8.969720610409912069E+02 , 2.020000000000000000E+02
8.972780446268840251E+02 , 2.060000000000000000E+02
8.975839671365614549E+02 , 2.120000000000000000E+02
8.978898285525466463E+02 , 2.150000000000000000E+02
8.981956288573618394E+02 , 2.120000000000000000E+02
8.985013680335299568E+02 , 2.160000000000000000E+02
8.988070460635740346E+02 , 2.080000000000000000E+02
8.991126629300166542E+02 , 2.120000000000000000E+02
8.994182186153805105E+02 , 2.090000000000000000E+02
8.997237131021887535E+02 , 2.110000000000000000E+02
9.000291463729637371E+02 , 2.110000000000000000E+02
9.003345184102284975E+02 , 2.130000000000000000E+02
9.006398291965057297E+02 , 2.110000000000000000E+02
9.009450787143181287E+02 , 2.140000000000000000E+02
9.012502669461886171E+02 , 2.080000000000000000E+02
9.015553938746398899E+02 , 2.150000000000000000E+02
9.018604594821949831E+02 , 2.120000000000000000E+02
9.021654637513762509E+02 , 2.040000000000000000E+02
9.024704066647067293E+02 , 2.130000000000000000E+02
9.027752882047091134E+02 , 2.070000000000000000E+02
9.030801083539062120E+02 , 2.160000000000000000E+02
9.033848670948208337E+02 , 2.070000000000000000E+02
9.036895644099759011E+02 , 2.120000000000000000E+02
9.039942002818937681E+02 , 2.120000000000000000E+02
9.042987746930975845E+02 , 2.130000000000000000E+02
9.046032876261099318E+02 , 2.060000000000000000E+02
9.049077390634537323E+02 , 2.060000000000000000E+02
9.052121289876517949E+02 , 2.120000000000000000E+02
9.055164573812267008E+02 , 2.120000000000000000E+02
9.058207242267015999E+02 , 2.100000000000000000E+02
9.061249295065988463E+02 , 2.090000000000000000E+02
9.064290732034413622E+02 , 2.100000000000000000E+02
9.067331552997518429E+02 , 2.110000000000000000E+02
9.070371757780533244E+02 , 2.100000000000000000E+02
9.073411346208683881E+02 , 2.170000000000000000E+02
9.076450318107199564E+02 , 2.130000000000000000E+02
9.079488673301308381E+02 , 2.120000000000000000E+02
9.082526411616233872E+02 , 2.120000000000000000E+02
9.085563532877208672E+02 , 2.140000000000000000E+02
9.088600036909458595E+02 , 2.130000000000000000E+02
9.091635923538211728E+02 , 2.090000000000000000E+02
9.094671192588696158E+02 , 2.060000000000000000E+02
9.097705843886141110E+02 , 2.080000000000000000E+02
9.100739877255770125E+02 , 2.080000000000000000E+02
9.103773292522813563E+02 , 2.090000000000000000E+02
9.106806089512499511E+02 , 2.080000000000000000E+02
9.109838268050056058E+02 , 2.150000000000000000E+02
9.112869827960710154E+02 , 2.170000000000000000E+02
9.115900769069688749E+02 , 2.120000000000000000E+02
9.118931091202224479E+02 , 2.100000000000000000E+02
9.121960794183538610E+02 , 2.130000000000000000E+02
9.124989877838860366E+02 , 2.110000000000000000E+02
9.128018341993421245E+02 , 2.110000000000000000E+02
9.131046186472445925E+02 , 2.150000000000000000E+02
9.134073411101162492E+02 , 2.080000000000000000E+02
9.137100015704801308E+02 , 2.130000000000000000E+02
9.140126000108585913E+02 , 2.100000000000000000E+02
9.143151364137746668E+02 , 2.100000000000000000E+02
9.146176107617511661E+02 , 2.070000000000000000E+02
9.149200230373106706E+02 , 2.080000000000000000E+02
9.152223732229761026E+02 , 2.110000000000000000E+02
9.155246613012702710E+02 , 2.120000000000000000E+02
9.158268872547162118E+02 , 2.110000000000000000E+02
9.161290510658362791E+02 , 2.050000000000000000E+02
9.164311527171531679E+02 , 2.070000000000000000E+02
9.167331921911899144E+02 , 2.180000000000000000E+02
9.170351694704693273E+02 , 2.110000000000000000E+02
9.173370845375141016E+02 , 2.130000000000000000E+02
9.176389373748471598E+02 , 2.110000000000000000E+02
9.179407279649911970E+02 , 2.070000000000000000E+02
9.182424562904687946E+02 , 2.050000000000000000E+02
9.185441223338028749E+02 , 2.050000000000000000E+02
9.188457260775162467E+02 , 2.080000000000000000E+02
9.191472675041317189E+02 , 2.090000000000000000E+02
9.194487465961719863E+02 , 2.090000000000000000E+02
9.197501633361600852E+02 , 2.120000000000000000E+02
9.200515177066184833E+02 , 2.140000000000000000E+02
9.203528096900698756E+02 , 2.090000000000000000E+02
9.206540392690372983E+02 , 2.120000000000000000E+02
9.209552064260435600E+02 , 2.040000000000000000E+02
9.212563111436112422E+02 , 2.070000000000000000E+02
9.215573534042631536E+02 , 2.080000000000000000E+02
9.218583331905224441E+02 , 2.070000000000000000E+02
9.221592504849114675E+02 , 2.050000000000000000E+02
9.224601052699530328E+02 , 2.100000000000000000E+02
9.227608975281700623E+02 , 2.130000000000000000E+02
9.230616272420851374E+02 , 2.120000000000000000E+02
9.233622943942214079E+02 , 2.080000000000000000E+02
9.236628989671015688E+02 , 2.160000000000000000E+02
9.239634409432479742E+02 , 2.090000000000000000E+02
9.242639203051837740E+02 , 2.060000000000000000E+02
9.245643370354317767E+02 , 2.070000000000000000E+02
9.248646911165144502E+02 , 2.080000000000000000E+02
9.251649825309548305E+02 , 2.120000000000000000E+02
9.254652112612757264E+02 , 2.110000000000000000E+02
9.257653772900000604E+02 , 2.090000000000000000E+02
9.260654805996501864E+02 , 2.060000000000000000E+02
9.263655211727490268E+02 , 2.160000000000000000E+02
9.266654989918195042E+02 , 2.080000000000000000E+02
9.269654140393843136E+02 , 2.130000000000000000E+02
9.272652662979661500E+02 , 2.110000000000000000E+02
9.275650557500880495E+02 , 2.080000000000000000E+02
9.278647823782727073E+02 , 2.200000000000000000E+02
9.281644461650425910E+02 , 2.140000000000000000E+02
9.284640470929207368E+02 , 2.150000000000000000E+02
9.287635851444299533E+02 , 2.150000000000000000E+02
9.290630603020929357E+02 , 2.070000000000000000E+02
9.293624725484326063E+02 , 2.070000000000000000E+02
9.296618218659716604E+02 , 2.110000000000000000E+02
9.299611082372327928E+02 , 2.130000000000000000E+02
9.302603316447388124E+02 , 2.130000000000000000E+02
9.305594920710125280E+02 , 2.070000000000000000E+02
9.308585894985767482E+02 , 2.100000000000000000E+02
9.311576239099540544E+02 , 2.140000000000000000E+02
9.314565952876675965E+02 , 2.040000000000000000E+02
9.317555036142400695E+02 , 2.160000000000000000E+02
9.320543488721940548E+02 , 2.070000000000000000E+02
9.323531310440522475E+02 , 2.090000000000000000E+02
9.326518501123377973E+02 , 2.200000000000000000E+02
9.329505060595731720E+02 , 2.140000000000000000E+02
9.332490988682810666E+02 , 2.120000000000000000E+02
9.335476285209849721E+02 , 2.100000000000000000E+02
9.338460950002067875E+02 , 2.120000000000000000E+02
9.341444982884697765E+02 , 2.050000000000000000E+02
9.344428383682965205E+02 , 2.150000000000000000E+02
9.347411152222100554E+02 , 2.140000000000000000E+02
9.350393288327327355E+02 , 2.040000000000000000E+02
9.353374791823877104E+02 , 2.100000000000000000E+02
9.356355662536979025E+02 , 2.100000000000000000E+02
9.359335900291855523E+02 , 2.090000000000000000E+02
9.362315504913736959E+02 , 2.070000000000000000E+02
9.365294476227852556E+02 , 2.080000000000000000E+02
9.368272814059428129E+02 , 2.060000000000000000E+02
9.371250518233692901E+02 , 2.070000000000000000E+02
9.374227588575873824E+02 , 2.120000000000000000E+02
9.377204024911201259E+02 , 2.170000000000000000E+02
9.380179827064897609E+02 , 2.090000000000000000E+02
9.383154994862194371E+02 , 2.120000000000000000E+02
9.386129528128318498E+02 , 2.090000000000000000E+02
9.389103426688498075E+02 , 2.100000000000000000E+02
9.392076690367962328E+02 , 2.140000000000000000E+02
9.395049318991938208E+02 , 2.120000000000000000E+02
9.398021312385650390E+02 , 2.150000000000000000E+02
9.400992670374330373E+02 , 2.080000000000000000E+02
9.403963392783203972E+02 , 2.090000000000000000E+02
9.406933479437499273E+02 , 2.130000000000000000E+02
9.409902930162445500E+02 , 2.150000000000000000E+02
9.412871744783269605E+02 , 2.070000000000000000E+02
9.415839923125201949E+02 , 2.130000000000000000E+02
9.418807465013463798E+02 , 2.060000000000000000E+02
9.421774370273287786E+02 , 2.100000000000000000E+02
9.424740638729900866E+02 , 2.150000000000000000E+02
9.427706270208529986E+02 , 2.050000000000000000E+02
9.430671264534405509E+02 , 2.070000000000000000E+02
9.433635621532754385E+02 , 2.100000000000000000E+02
9.436599341028800154E+02 , 2.070000000000000000E+02
9.439562422847775451E+02 , 2.130000000000000000E+02
9.442524866814906090E+02 , 2.120000000000000000E+02
9.445486672755420159E+02 , 2.120000000000000000E+02
9.448447840494546881E+02 , 2.090000000000000000E+02
9.451408369857510934E+02 , 2.110000000000000000E+02
9.454368260669546089E+02 , 2.090000000000000000E+02
9.457327512755872476E+02 , 2.060000000000000000E+02
9.460286125941721593E+02 , 2.070000000000000000E+02
9.463244100052321528E+02 , 2.090000000000000000E+02
9.466201434912899231E+02 , 2.150000000000000000E+02
9.469158130348683926E+02 , 2.090000000000000000E+02
9.472114186184901428E+02 , 2.120000000000000000E+02
9.475069602246783234E+02 , 2.100000000000000000E+02
9.478024378359551747E+02 , 2.120000000000000000E+02
9.480978514348437329E+02 , 2.080000000000000000E+02
9.483932010038669205E+02 , 2.130000000000000000E+02
9.486884865255472050E+02 , 2.080000000000000000E+02
9.489837079824076227E+02 , 2.090000000000000000E+02
9.492788653569710959E+02 , 2.060000000000000000E+02
9.495739586317600924E+02 , 2.010000000000000000E+02
9.498689877892973072E+02 , 2.150000000000000000E+02
9.501639528121057765E+02 , 2.110000000000000000E+02
9.504588536827083090E+02 , 2.130000000000000000E+02
9.507536903836274860E+02 , 2.190000000000000000E+02
9.510484628973861163E+02 , 2.100000000000000000E+02
9.513431712065073498E+02 , 2.080000000000000000E+02
9.516378152935134267E+02 , 2.110000000000000000E+02
9.519323951409273832E+02 , 2.140000000000000000E+02
9.522269107312720280E+02 , 2.150000000000000000E+02
9.525213620470699425E+02 , 2.070000000000000000E+02
9.528157490708440491E+02 , 2.060000000000000000E+02
9.531100717851172703E+02 , 2.110000000000000000E+02
9.534043301724124149E+02 , 2.110000000000000000E+02
9.536985242152519504E+02 , 2.090000000000000000E+02
9.539926538961587994E+02 , 2.140000000000000000E+02
9.542867191976556569E+02 , 2.130000000000000000E+02
9.545807201022654453E+02 , 2.080000000000000000E+02
9.548746565925108598E+02 , 2.100000000000000000E+02
9.551685286509149364E+02 , 2.130000000000000000E+02
9.554623362600001428E+02 , 2.080000000000000000E+02
9.557560794022891741E+02 , 2.120000000000000000E+02
9.560497580603050665E+02 , 2.080000000000000000E+02
9.563433722165705149E+02 , 2.150000000000000000E+02
9.566369218536082144E+02 , 2.080000000000000000E+02
9.569304069539410875E+02 , 2.080000000000000000E+02
9.572238275000921703E+02 , 2.080000000000000000E+02
9.575171834745837032E+02 , 2.150000000000000000E+02
9.578104748599386085E+02 , 2.130000000000000000E+02
9.581037016386796950E+02 , 2.070000000000000000E+02
9.583968637933299988E+02 , 2.130000000000000000E+02
9.586899613064119876E+02 , 2.130000000000000000E+02
9.589829941604486976E+02 , 2.200000000000000000E+02
9.592759623379627101E+02 , 2.100000000000000000E+02
9.595688658214767202E+02 , 2.070000000000000000E+02
9.598617045935136503E+02 , 2.090000000000000000E+02
9.601544786365964228E+02 , 2.130000000000000000E+02
9.604471879332476192E+02 , 2.130000000000000000E+02
9.607398324659900481E+02 , 2.100000000000000000E+02
9.610324122173467458E+02 , 2.080000000000000000E+02
9.613249271698400662E+02 , 2.120000000000000000E+02
9.616173773059929317E+02 , 2.100000000000000000E+02
9.619097626083282648E+02 , 2.070000000000000000E+02
9.622020830593687606E+02 , 2.090000000000000000E+02
9.624943386416371141E+02 , 2.150000000000000000E+02
9.627865293376561340E+02 , 2.100000000000000000E+02
9.630786551299489702E+02 , 2.060000000000000000E+02
9.633707160010378630E+02 , 2.100000000000000000E+02
9.636627119334457348E+02 , 2.180000000000000000E+02
9.639546429096955080E+02 , 2.150000000000000000E+02
9.642465089123099915E+02 , 2.080000000000000000E+02
9.645383099238116529E+02 , 2.140000000000000000E+02
9.648300459267238693E+02 , 2.130000000000000000E+02
9.651217169035688812E+02 , 2.120000000000000000E+02
9.654133228368694972E+02 , 2.090000000000000000E+02
9.657048637091486398E+02 , 2.140000000000000000E+02
9.659963395029292315E+02 , 2.170000000000000000E+02
9.662877502007337398E+02 , 2.090000000000000000E+02
9.665790957850852010E+02 , 2.100000000000000000E+02
9.668703762385065374E+02 , 2.120000000000000000E+02
9.671615915435201032E+02 , 2.100000000000000000E+02
9.674527416826487070E+02 , 2.110000000000000000E+02
9.677438266384153849E+02 , 2.150000000000000000E+02
9.680348463933428320E+02 , 2.100000000000000000E+02
9.683258009299537434E+02 , 2.060000000000000000E+02
9.686166902307713826E+02 , 2.160000000000000000E+02
9.689075142783177625E+02 , 2.150000000000000000E+02
9.691982730551160330E+02 , 2.080000000000000000E+02
9.694889665436890027E+02 , 2.050000000000000000E+02
9.697795947265593668E+02 , 2.120000000000000000E+02
9.700701575862499340E+02 , 2.130000000000000000E+02
9.703606551052835130E+02 , 2.140000000000000000E+02
9.706510872661831399E+02 , 2.150000000000000000E+02
9.709414540514710552E+02 , 2.090000000000000000E+02
9.712317554436704086E+02 , 2.080000000000000000E+02
9.715219914253037814E+02 , 2.070000000000000000E+02
9.718121619788939825E+02 , 2.100000000000000000E+02
9.721022670869640478E+02 , 2.110000000000000000E+02
9.723923067320364453E+02 , 2.100000000000000000E+02
9.726822808966343246E+02 , 2.110000000000000000E+02
9.729721895632800397E+02 , 2.110000000000000000E+02
9.732620327144965131E+02 , 2.130000000000000000E+02
9.735518103328065536E+02 , 2.110000000000000000E+02
9.738415224007330835E+02 , 2.100000000000000000E+02
9.741311689007985706E+02 , 2.100000000000000000E+02
9.744207498155262783E+02 , 2.080000000000000000E+02
9.747102651274384471E+02 , 2.120000000000000000E+02
9.749997148190582266E+02 , 2.080000000000000000E+02
9.752890988729081982E+02 , 2.070000000000000000E+02
9.755784172715111708E+02 , 2.260000000000000000E+02
9.758676699973898394E+02 , 2.170000000000000000E+02
9.761568570330673538E+02 , 2.090000000000000000E+02
9.764459783610662953E+02 , 2.090000000000000000E+02
9.767350339639092454E+02 , 2.130000000000000000E+02
9.770240238241191264E+02 , 2.080000000000000000E+02
9.773129479242186335E+02 , 2.100000000000000000E+02
9.776018062467308027E+02 , 2.100000000000000000E+02
9.778905987741782155E+02 , 2.110000000000000000E+02
9.781793254890839080E+02 , 2.070000000000000000E+02
9.784679863739701204E+02 , 2.110000000000000000E+02
9.787565814113600027E+02 , 2.090000000000000000E+02
9.790451105837762498E+02 , 2.070000000000000000E+02
9.793335738737418978E+02 , 2.090000000000000000E+02
9.796219712637793009E+02 , 2.100000000000000000E+02
9.799103027364113814E+02 , 2.090000000000000000E+02
9.801985682741614028E+02 , 2.120000000000000000E+02
9.804867678595513780E+02 , 2.100000000000000000E+02
9.807749014751044569E+02 , 2.110000000000000000E+02
9.810629691033433346E+02 , 2.130000000000000000E+02
9.813509707267909334E+02 , 2.130000000000000000E+02
9.816389063279698348E+02 , 2.110000000000000000E+02
9.819267758894030749E+02 , 2.070000000000000000E+02
9.822145793936135760E+02 , 2.120000000000000000E+02
9.825023168231234649E+02 , 2.110000000000000000E+02
9.827899881604558914E+02 , 2.030000000000000000E+02
9.830775933881336641E+02 , 2.110000000000000000E+02
9.833651324886795919E+02 , 2.100000000000000000E+02
9.836526054446163698E+02 , 2.090000000000000000E+02
9.839400122384670340E+02 , 2.070000000000000000E+02
9.842273528527539384E+02 , 2.160000000000000000E+02
9.845146272700000054E+02 , 2.090000000000000000E+02
9.848018354727280439E+02 , 2.140000000000000000E+02
9.850889774434609762E+02 , 2.150000000000000000E+02
9.853760531647213838E+02 , 2.100000000000000000E+02
9.856630626190321891E+02 , 2.110000000000000000E+02
9.859500057889163145E+02 , 2.130000000000000000E+02
9.862368826568961140E+02 , 2.090000000000000000E+02
9.865236932054946237E+02 , 2.070000000000000000E+02
9.868104374172345388E+02 , 2.160000000000000000E+02
9.870971152746387816E+02 , 2.120000000000000000E+02
9.873837267602299335E+02 , 2.030000000000000000E+02
9.876702718565311443E+02 , 2.140000000000000000E+02
9.879567505460647681E+02 , 2.070000000000000000E+02
9.882431628113536135E+02 , 2.100000000000000000E+02
9.885295086349207168E+02 , 2.090000000000000000E+02
9.888157879992887729E+02 , 2.140000000000000000E+02
9.891020008869803632E+02 , 2.110000000000000000E+02
9.893881472805185240E+02 , 2.140000000000000000E+02
9.896742271624261775E+02 , 2.110000000000000000E+02
9.899602405152256779E+02 , 2.100000000000000000E+02
9.902461873214399475E+02 , 2.110000000000000000E+02
9.905320675635919088E+02 , 2.120000000000000000E+02
9.908178812242042568E+02 , 2.100000000000000000E+02
9.911036282857995730E+02 , 2.120000000000000000E+02
9.913893087309010070E+02 , 2.110000000000000000E+02
9.916749225420313678E+02 , 2.150000000000000000E+02
9.919604697017130093E+02 , 2.150000000000000000E+02
9.922459501924687402E+02 , 2.100000000000000000E+02
9.925313639968217103E+02 , 2.070000000000000000E+02
9.928167110972945011E+02 , 2.050000000000000000E+02
9.931019914764099212E+02 , 2.070000000000000000E+02
9.933872051166908932E+02 , 2.110000000000000000E+02
9.936723520006599983E+02 , 2.110000000000000000E+02
9.939574321108399317E+02 , 2.130000000000000000E+02
9.942424454297535021E+02 , 2.110000000000000000E+02
9.945273919399237457E+02 , 2.110000000000000000E+02
9.948122716238731300E+02 , 2.130000000000000000E+02
9.950970844641246913E+02 , 2.090000000000000000E+02
9.953818304432014656E+02 , 2.140000000000000000E+02
9.956665095436255797E+02 , 2.140000000000000000E+02
9.959511217479200695E+02 , 2.090000000000000000E+02
9.962356670386077440E+02 , 2.110000000000000000E+02
9.965201453982114117E+02 , 2.100000000000000000E+02
9.968045568092537678E+02 , 2.150000000000000000E+02
9.970889012542579621E+02 , 2.130000000000000000E+02
9.973731787157462350E+02 , 2.070000000000000000E+02
9.976573891762417361E+02 , 2.060000000000000000E+02
9.979415326182669332E+02 , 2.140000000000000000E+02
9.982256090243449762E+02 , 2.160000000000000000E+02
9.985096183769983327E+02 , 2.080000000000000000E+02
9.987935606587498114E+02 , 2.100000000000000000E+02
9.990774358521227896E+02 , 2.110000000000000000E+02
9.993612439396391665E+02 , 2.160000000000000000E+02
9.996449849038220918E+02 , 2.140000000000000000E+02
9.999286587271942608E+02 , 2.120000000000000000E+02
1.000212265392278709E+03 , 2.110000000000000000E+02
1.000495804881598019E+03 , 2.070000000000000000E+02
1.000779277177674999E+03 , 2.090000000000000000E+02
1.001062682263032571E+03 , 2.060000000000000000E+02
1.001346020120193316E+03 , 2.110000000000000000E+02
1.001629290731680044E+03 , 2.130000000000000000E+02
1.001912494080015563E+03 , 2.100000000000000000E+02
1.002195630147722568E+03 , 2.130000000000000000E+02
1.002478698917324095E+03 , 2.090000000000000000E+02
1.002761700371342840E+03 , 2.070000000000000000E+02
1.003044634492301270E+03 , 2.100000000000000000E+02
1.003327501262722535E+03 , 2.150000000000000000E+02
1.003610300665129103E+03 , 2.070000000000000000E+02
1.003893032682044236E+03 , 2.070000000000000000E+02
1.004175697295990176E+03 , 2.110000000000000000E+02
1.004458294489489958E+03 , 2.110000000000000000E+02
1.004740824245066392E+03 , 2.120000000000000000E+02
1.005023286545242172E+03 , 2.070000000000000000E+02
1.005305681372540334E+03 , 2.130000000000000000E+02
1.005588008709483006E+03 , 2.140000000000000000E+02
1.005870268538593791E+03 , 2.120000000000000000E+02
1.006152460842394817E+03 , 2.040000000000000000E+02
1.006434585603409460E+03 , 2.070000000000000000E+02
1.006716642804159846E+03 , 2.150000000000000000E+02
1.006998632427169127E+03 , 2.120000000000000000E+02
1.007280554454960111E+03 , 2.180000000000000000E+02
1.007562408870055265E+03 , 2.130000000000000000E+02
1.007844195654977852E+03 , 2.130000000000000000E+02
1.008125914792250228E+03 , 2.090000000000000000E+02
1.008407566264395541E+03 , 2.110000000000000000E+02
1.008689150053936260E+03 , 2.130000000000000000E+02
1.008970666143395192E+03 , 2.110000000000000000E+02
1.009252114515295375E+03 , 2.110000000000000000E+02
1.009533495152159389E+03 , 2.130000000000000000E+02
1.009814808036509930E+03 , 2.070000000000000000E+02
1.010096053150869921E+03 , 2.140000000000000000E+02
1.010377230477762396E+03 , 2.150000000000000000E+02
1.010658339999709483E+03 , 2.060000000000000000E+02
1.010939381699234445E+03 , 2.130000000000000000E+02
1.011220355558859865E+03 , 2.120000000000000000E+02
1.011501261561108777E+03 , 2.040000000000000000E+02
1.011782099688503649E+03 , 2.120000000000000000E+02
1.012062869923567632E+03 , 2.090000000000000000E+02
1.012343572248822966E+03 , 2.070000000000000000E+02
1.012624206646792800E+03 , 2.080000000000000000E+02
1.012904773100000057E+03 , 2.100000000000000000E+02
1.013185271590967204E+03 , 2.140000000000000000E+02
1.013465702102217051E+03 , 2.130000000000000000E+02
1.013746064616272406E+03 , 2.100000000000000000E+02
1.014026359115656419E+03 , 2.080000000000000000E+02
1.014306585582891216E+03 , 2.090000000000000000E+02
1.014586744000500175E+03 , 2.090000000000000000E+02
1.014866834351005650E+03 , 2.100000000000000000E+02
1.015146856616930449E+03 , 2.110000000000000000E+02
1.015426810780797723E+03 , 2.100000000000000000E+02
1.015706696825129939E+03 , 2.090000000000000000E+02
1.015986514732450019E+03 , 2.070000000000000000E+02
1.016266264485280658E+03 , 2.080000000000000000E+02
1.016545946066144552E+03 , 2.030000000000000000E+02
1.016825559457564736E+03 , 2.090000000000000000E+02
1.017105104642063679E+03 , 2.070000000000000000E+02
1.017384581602164303E+03 , 2.090000000000000000E+02
1.017663990320389757E+03 , 2.130000000000000000E+02
1.017943330779262169E+03 , 2.120000000000000000E+02
1.018222602961304574E+03 , 2.050000000000000000E+02
1.018501806849039895E+03 , 2.110000000000000000E+02
1.018780942424990826E+03 , 2.180000000000000000E+02
1.019060009671680177E+03 , 2.040000000000000000E+02
1.019339008571630643E+03 , 2.130000000000000000E+02
1.019617939107365146E+03 , 2.080000000000000000E+02
1.019896801261406381E+03 , 2.110000000000000000E+02
1.020175595016276930E+03 , 2.150000000000000000E+02
1.020454320354499714E+03 , 2.090000000000000000E+02
1.020732977258597771E+03 , 2.170000000000000000E+02
1.021011565711093454E+03 , 2.090000000000000000E+02
1.021290085694510026E+03 , 2.090000000000000000E+02
1.021568537191369842E+03 , 2.070000000000000000E+02
1.021846920184195938E+03 , 2.160000000000000000E+02
1.022125234655510781E+03 , 2.120000000000000000E+02
1.022403480587837407E+03 , 2.070000000000000000E+02
1.022681657963698740E+03 , 2.070000000000000000E+02
1.022959766765617132E+03 , 2.140000000000000000E+02
1.023237806976115849E+03 , 2.050000000000000000E+02
1.023515778577717469E+03 , 2.140000000000000000E+02
1.023793681552944577E+03 , 2.070000000000000000E+02
1.024071515884319979E+03 , 2.130000000000000000E+02
1.024349281554366598E+03 , 2.100000000000000000E+02
1.024626978545607244E+03 , 2.100000000000000000E+02
1.024904606840564838E+03 , 2.070000000000000000E+02
1.025182166421761849E+03 , 2.100000000000000000E+02
1.025459657271721426E+03 , 2.130000000000000000E+02
1.025737079372965582E+03 , 2.140000000000000000E+02
1.026014432708017921E+03 , 2.120000000000000000E+02
